Class;Date;Opening Price;Closing Price;Maximum;Minimum;Var. %;Return;MOMENTUM5;EMA12;EMA26;MACD 12-26;EMA9 of MACD 12-26;MACD 12-26-9;ROI10;ROI20;ROI30;RSI 10;RSI 14;RSI 30;STOCHRSI10;STOCHRSI14;STOCHRSI30;ADX;Williams%R(14);CCI;ATR;UO;;;;;;;;;;;;;;;;;;;;;
0;20110407;21918;22007.81;22071;21791;0.002;0.00182267;-2.14;21854.79696;22009.33499;-154.5380289;-64.83065818;-89.70737067;1.07185E-07;-1.12583E-08;-7.23327E-08;50.07323823;50.14076927;50.09543117;0.710397012;0.35529249;0.539671079;17.51473503;-9.580717489;42.30007695;377.4006215;54.84105593;;;;;;;;;;;;;;;;;;;;;
1;20110408;22001;22058.98;22106;21896;0.002;0.002325084;278.2;21886.20973;22062.79885;-176.5891136;-87.18234927;-89.40676435;1.0613E-07;-2.21233E-08;-1.3128E-08;50.15501386;49.89815823;50.13858171;0.876050981;0;0.491413354;17.47930925;-5.910974674;60.8426164;365.4434342;59.95560915;;;;;;;;;;;;;;;;;;;;;
0;20110411;22058;22326.52;22421;21853;0.012;0.012128394;325.33;21953.94977;22346.80624;-392.856468;-148.317173;-244.539295;1.29768E-07;-8.65663E-09;1.24929E-08;50.25692871;50.02181717;50.17069743;1;0.394879067;0.506404554;16.24867351;-6.916544656;107.3708939;379.9117603;63.79638352;;;;;;;;;;;;;;;;;;;;;
1;20110412;22336;22243.99;22485;22205;-0.004;-0.003696501;516.55;21998.57135;22236.08106;-237.5097106;-166.1556805;-71.35403005;4.61868E-08;1.88846E-08;3.03108E-08;50.14516739;49.97848676;50.13231894;0.790858095;0.256512422;0.393758034;15.28785827;-19.96768848;128.9662788;372.775206;62.51258529;;;;;;;;;;;;;;;;;;;;;
0;20110413;22370;22389.15;22455;22305;0.007;0.006525808;421.38;22058.66037;22400.92453;-342.2641628;-201.377377;-140.8867859;8.29275E-08;5.57282E-08;-5.0596E-09;50.21732961;50.0793703;50.13481223;0.925897158;0.578663029;0.398978414;14.3956727;-9.305825243;132.8508123;361.2205485;61.0042229;;;;;;;;;;;;;;;;;;;;;
0;20110414;22397;22365.93;22510;22344;-0.001;-0.001037109;358.12;22105.93262;22363.23811;-257.305491;-212.5629998;-44.74249125;7.33005E-08;5.94697E-08;-3.06504E-09;50.1083707;50.03756605;50.05651469;0.721999475;0.445169861;0.23504109;13.77139822;-14.09686888;124.9727298;347.2762236;63.02974182;;;;;;;;;;;;;;;;;;;;;
1;20110415;22249;22018.55;22354;21994;-0.016;-0.015531659;-40.43;22092.48914;21992.03553;100.4536117;-149.9596775;250.4132892;5.12058E-08;7.08498E-08;1.20534E-08;50.04100397;50.08826241;50.07471697;0.59593435;0.607058133;0.210155372;13.64960489;-53.76914661;61.45078453;349.0372076;52.72246385;;;;;;;;;;;;;;;;;;;;;
0;20110418;22101;22096.96;22238;22029;0.004;0.003561088;-229.56;22093.17697;22105.03111;-11.85414724;-122.3385715;110.4844242;2.13441E-08;1.31993E-07;-1.31438E-08;50.05903304;50.09859057;50.06521214;0.495949641;0.781890201;0.169209882;13.5365111;-45.19037199;56.56142927;339.7809785;48.34315475;;;;;;;;;;;;;;;;;;;;;
0;20110419;21998;21833.72;21998;21724;-0.012;-0.011912951;-410.27;22053.26051;21812.84991;240.4105952;-49.78873812;290.1993333;2.40268E-08;7.56982E-08;-1.67572E-09;50.02897957;50.12723006;50.09340284;0.143591059;0.893613361;0.234877712;14.34191744;-73.99124726;-23.44433286;342.1509086;44.77035066;;;;;;;;;;;;;;;;;;;;;
0;20110420;21882;21821.66;21897;21691;-0.001;-0.000552357;-567.49;22017.62966;21822.3377;195.291963;-0.77259789;196.0645609;-2.91799E-08;6.83497E-08;-1.93753E-08;50.13464487;50.17112307;50.12129669;0.46354769;1;0.299854027;15.17899373;-75.3107221;-53.46171356;332.4258437;38.76253045;;;;;;;;;;;;;;;;;;;;;
1;20110421;21746;21184.67;21746;21076;-0.029;-0.029190722;-1181.26;21889.48202;21135.61864;753.8633831;150.1545983;603.7087848;-1.76453E-07;-3.25516E-08;-2.13974E-08;50.34725493;50.26821139;50.15880877;1;1;0.387235213;17.27663567;-92.42189679;-205.6643902;361.9425691;35.23486353;;;;;;;;;;;;;;;;;;;;;
1;20110425;21226;21249.9;21338;21163;0.003;0.003079113;-768.65;21791.08479;21258.69087;532.3939136;226.6024614;305.7914522;-1.72363E-07;-3.10959E-08;-8.02703E-08;50.11861996;50.14662388;50.08358094;0.28164411;0.671432324;0.211998419;19.22444605;-87.87308229;-207.5097238;348.5895285;33.55304407;;;;;;;;;;;;;;;;;;;;;
1;20110426;21390;21502.45;21608;21356;0.012;0.011884762;-594.51;21746.67944;21521.2007;225.4787336;226.3777158;-0.898982202;-1.71471E-07;-1.83648E-08;-8.43861E-08;49.88357435;50.04391393;50.01626508;0;0.393877745;0.055191905;19.86727095;-70.26150628;-128.5995051;349.2688479;39.14405018;;;;;;;;;;;;;;;;;;;;;
1;20110427;21591;21810.7;21946;21521;0.014;0.014335576;-23.02;21756.52875;21832.96918;-76.44042356;165.8140879;-242.2545115;-8.63725E-08;-1.96341E-08;-3.91656E-08;49.95982796;50.02154198;50.04404451;0.164452883;0.33342168;0.119901709;19.25412197;-48.76569038;-46.47402166;356.0032159;44.92060786;;;;;;;;;;;;;;;;;;;;;
1;20110428;21766;21932.78;21996;21743;0.006;0.005597253;111.12;21783.64433;21940.45776;-156.813426;101.2885852;-258.1020111;-9.01254E-08;-2.7362E-09;-6.44814E-10;49.85498398;50.01084815;50.06276533;0;0.304523603;0.163510256;18.52091486;-40.25244073;-7.582971466;348.6458433;47.10527714;;;;;;;;;;;;;;;;;;;;;
1;20110429;21963;22238.16;22346;21963;0.014;0.013923452;1053.49;21853.56982;22261.06017;-407.4903553;-0.467202929;-407.0231523;-2.16135E-08;2.60541E-08;1.22064E-08;50.10398522;50.03637862;50.09468059;0.505821503;0.199816837;0.23785412;17.60294745;-18.9567643;70.89814617;353.2582831;51.88015323;;;;;;;;;;;;;;;;;;;;;
0;20110502;22378;22380.19;22458;22288;0.006;0.006386769;1130.29;21934.58831;22389.35383;-454.7655259;-91.32686751;-363.4386583;7.64604E-08;6.34194E-08;6.45975E-08;50.31488688;50.04402071;50.08280193;0.93424748;0.226193937;0.210183788;17.04901276;-9.052301255;110.1353184;343.7284057;50.8523527;;;;;;;;;;;;;;;;;;;;;
0;20110503;22408;22417.96;22453;22298;0.002;0.001687653;915.51;22008.95318;22420.16047;-411.2072915;-155.3029523;-255.9043392;6.79747E-08;4.45066E-08;1.1057E-07;50.36720834;50.17917077;49.99634964;1;0.654027438;0.012129927;16.53464483;-6.418410042;100.1195404;330.2478053;61.18202247;;;;;;;;;;;;;;;;;;;;;
0;20110504;22578;22397.7;22583;22388;-0.001;-0.00090374;587;22068.76039;22395.97227;-327.2118857;-189.684739;-137.5271467;1.1719E-07;7.03057E-08;9.26927E-08;50.15070426;50.01890967;49.98009437;0.57732567;0.031323514;0;16.41939007;-12.29595222;103.8001102;320.5872478;57.41643467;;;;;;;;;;;;;;;;;;;;;
0;20110505;22401;22315.68;22453;22226;-0.004;-0.003661983;382.9;22106.74802;22309.50367;-202.7556529;-192.2989218;-10.45673116;1.03686E-07;3.75758E-08;8.75064E-08;49.96258038;50.02845585;49.98404968;0.21005717;0.068415761;0.018778081;15.73597739;-17.73855342;68.20244607;313.9024444;55.46537785;;;;;;;;;;;;;;;;;;;;;
0;20110506;22259;21915.32;22444;21879;-0.018;-0.017940748;-322.84;22077.29755;21884.99818;192.299375;-115.3792624;307.6786374;1.56914E-07;-6.82814E-09;6.06362E-08;49.68692035;50.04807828;50.0179466;0;0.144659851;0.17970577;15.18647862;-44.3052422;9.521816498;331.8379841;44.67359848;;;;;;;;;;;;;;;;;;;;;
1;20110509;21961;21741.02;22004;21653;-0.008;-0.00795334;-639.17;22025.56255;21729.94476;295.6177903;-33.17985188;328.7976422;1.07427E-07;-3.05212E-08;2.86973E-08;49.94858343;50.05254743;50.06604435;0.384635754;0.162025011;0.408052815;15.26123062;-55.87126742;-49.96689759;333.2066995;40.01776213;;;;;;;;;;;;;;;;;;;;;
0;20110510;21753;21953.76;22015;21635;0.010;0.009785189;-464.2;22014.516;21970.97656;43.53944301;-17.8359929;61.37543591;9.68221E-08;-3.55621E-08;5.61234E-09;50.03373125;50.04532008;50.0831042;0.50980012;0.133942714;0.489045497;15.37600479;-41.7544791;-31.16461802;336.5490781;42.26853535;;;;;;;;;;;;;;;;;;;;;
1;20110511;21848;21666.4;21938;21578;-0.013;-0.01308933;-731.3;21960.95969;21642.97103;317.9886585;49.32893738;268.6597211;-2.84718E-08;-5.77098E-08;-2.61674E-09;50.2006549;50.07488247;50.10591202;0.755172156;0.248809109;0.597326974;15.63223354;-60.82282681;-55.6831649;339.3498582;38.50915279;;;;;;;;;;;;;;;;;;;;;
0;20110512;21723;21984.32;22038;21630;0.015;0.014673411;-331.36;21964.55359;22010.57761;-46.02402676;30.25834455;-76.28237131;1.32246E-08;-3.83448E-08;-2.03379E-08;50.21226819;49.92481125;50.10838981;0.772243288;0;0.609090442;15.48393817;-42.16056338;-16.80040664;344.2534398;44.72014469;;;;;;;;;;;;;;;;;;;;;
0;20110513;22068;22031.16;22203;21971;0.002;0.002130609;115.84;21974.80073;22032.74326;-57.94253394;12.61816885;-70.56070279;-4.03315E-08;-3.10741E-08;8.94916E-10;50.16559293;50.02352463;50.1098063;0.703632263;0.388086055;0.615815312;14.7400961;-44.97473513;32.20379764;336.2353369;44.93451795;;;;;;;;;;;;;;;;;;;;;
0;20110516;21828;21787.69;21891;21658;-0.011;-0.011051166;46.67;21946.01446;21768.83975;177.1747118;45.52947744;131.6452344;-1.20818E-07;-2.11391E-08;2.07559E-08;50.14314992;50.13956179;50.10920019;0.670641817;0.844279544;0.677354397;14.94744961;-74.88794727;-36.32857841;338.8728129;43.77594243;;;;;;;;;;;;;;;;;;;;;
0;20110517;21928;21764.31;22021;21666;-0.001;-0.001073083;-189.45;21918.05993;21763.96156;154.0983708;67.24325611;86.85511466;-1.33632E-07;-3.18081E-08;-1.27639E-08;50.05529896;50.21881592;50.12363402;0.701208958;1;0.753081562;14.67003311;-81.46169154;-23.60950074;340.0247548;45.72017917;;;;;;;;;;;;;;;;;;;;;
0;20110518;21568;21685.34;21731;21498;-0.004;-0.003628417;18.94;21882.25686;21679.29219;202.9646747;94.38753983;108.5771349;-1.46684E-07;-1.28223E-08;5.26857E-09;50.17152102;50.2931353;50.12706499;0.922437744;1;0.771082141;14.87117747;-82.73364055;-65.92521307;334.7594152;48.93549992;;;;;;;;;;;;;;;;;;;;;
0;20110519;21646;21408.94;21773;21371;-0.013;-0.012745938;-575.38;21809.43888;21388.14368;421.2952059;159.769073;261.5261328;-1.91008E-07;-4.14656E-08;-1.83234E-08;50.32023934;50.34071565;50.16930695;1;1;0.992704841;15.38521152;-96.86963696;-89.26028175;339.5623141;40.02199867;;;;;;;;;;;;;;;;;;;;;
1;20110520;21551;21444.04;21551;21347;0.002;0.001639502;-587.12;21753.22367;21448.33972;304.8839538;188.7920492;116.0919046;-9.93869E-08;3.04876E-08;-4.17203E-08;50.20412092;50.12853536;50.12661027;0.687564711;0.489833994;0.768696458;15.92472903;-92.14886731;-109.7491899;329.8792917;41.38233446;;;;;;;;;;;;;;;;;;;;;
0;20110523;21525;21559.72;21697;21305;0.005;0.005394506;-227.97;21723.45388;21568.28771;155.1661613;182.0668716;-26.90071034;-3.69426E-08;3.56937E-08;-4.25929E-08;50.15194743;49.93241417;50.08873807;0.412610256;0.018280442;0.569999734;15.82673809;-80.06885759;-98.45755478;334.3164851;39.53633952;;;;;;;;;;;;;;;;;;;;;
0;20110524;21605;21236.87;21680;21192;-0.015;-0.014974684;-527.44;21648.59482;21211.37633;437.2184879;233.0971949;204.121293;-1.54093E-07;-2.70014E-08;-5.41744E-08;50.18827207;50.08040254;50.10420452;0.501898229;0.37410349;0.655929663;16.06407717;-96.44171293;-133.8140947;345.293879;36.10152457;;;;;;;;;;;;;;;;;;;;;
0;20110525;20630;20543.46;20682;20502;-0.033;-0.032651233;-1141.88;21478.57408;20492.08182;986.4922556;383.776207;602.7160486;-2.54516E-07;-1.42272E-07;-7.49337E-08;50.40590956;50.30803352;50.22617947;1;0.921419135;1;17.7935472;-97.86508754;-265.258548;373.1207448;30.29535256;;;;;;;;;;;;;;;;;;;;;
1;20110526;20542;20582.15;20652;20489;0.002;0.001883324;-826.79;21340.66268;20589.07832;751.5843586;457.3378373;294.2465212;-3.1618E-07;-1.51027E-07;-1.40429E-07;49.99980436;50.13149126;50.07859213;0;0.496941155;0.400258915;19.42198234;-94.56534422;-210.3460572;358.1121202;32.57508823;;;;;;;;;;;;;;;;;;;;;
0;20110527;20471;20815.73;20866;20414;0.011;0.011348669;-628.31;21259.90381;20833.16474;426.7390617;451.2180822;-24.47902051;-2.68348E-07;-1.55517E-07;-1.34015E-07;49.6423643;50.04624017;50.05209794;0;0.29196353;0.292596226;20.0754627;-77.54443823;-157.367125;364.8183973;37.67031772;;;;;;;;;;;;;;;;;;;;;
1;20110531;20848;20668.35;21023;20578;-0.007;-0.007080223;-891.37;21168.89553;20655.67194;513.2235856;463.6191829;49.60440271;-2.51048E-07;-1.89205E-07;-9.01242E-08;49.86120855;50.06746901;50.15607232;0.286615949;0.343006128;0.715110137;20.10113566;-85.78256009;-128.3509111;370.5456547;36.96540861;;;;;;;;;;;;;;;;;;;;;
0;20110601;20840;20830.87;20964;20724;0.008;0.00786323;-406;21116.8916;20844.34677;272.5448273;425.4043118;-152.8594845;-2.0619E-07;-1.72906E-07;-1.07036E-07;49.92635528;50.02564666;50.05879097;0.371937328;0.24244853;0.319794263;20.12497484;-76.69815539;-102.5395834;365.195965;38.16115206;;;;;;;;;;;;;;;;;;;;;
1;20110602;20849;20791.48;20896;20734;-0.002;-0.001890944;248.02;21066.82828;20787.41333;279.4149526;396.2064399;-116.7914873;-1.98224E-07;-1.75607E-07;-7.44402E-08;50.1389855;49.97032337;50.13934721;0.650414882;0.092846106;0.647145382;20.14711122;-78.8999441;-94.48563235;350.6819675;34.94544328;;;;;;;;;;;;;;;;;;;;;
0;20110603;20948;21109.75;21190;20948;0.015;0.015307713;527.6;21073.43162;21134.54513;-61.11350927;304.7424501;-365.8559593;-6.23415E-08;-1.28028E-07;-7.55045E-08;50.29498512;49.78866206;50.12472288;0.854724479;0;0.587717462;19.05863555;-56.70504045;-46.58016038;354.0989699;42.77173315;;;;;;;;;;;;;;;;;;;;;
0;20110606;21153;20866.29;21155;20815;-0.012;-0.011533059;50.56;21041.56368;20845.65499;195.908688;282.9756977;-87.06700966;-1.26197E-07;-1.14168E-07;-2.84917E-09;50.18941443;49.92462047;50.15117077;0.716460646;0.24627755;0.69519202;18.44929933;-71.85500933;-59.0626319;353.0919006;46.76442636;;;;;;;;;;;;;;;;;;;;;
1;20110607;20745;20700.93;20925;20700;-0.008;-0.007924744;32.58;20989.1585;20689.79731;299.3611884;286.2527958;13.10839259;-1.91547E-07;-1.15011E-07;-2.72123E-08;50.04010366;50.0824548;50.24021353;0.520911305;0.532181567;1;18.2168216;-78.88668138;-75.34877858;343.9424791;43.09792842;;;;;;;;;;;;;;;;;;;;;
0;20110608;20725;20809.92;20882;20469;0.005;0.005264981;-20.95;20961.58334;20819.16021;142.4231364;257.4868639;-115.0637275;-9.32838E-08;-1.25269E-07;-5.98948E-08;50.13910865;50.15950247;50.18681931;0.650576172;0.671747123;0.794731709;18.61511674;-70.86681383;-75.15530145;348.8751592;42.71171969;;;;;;;;;;;;;;;;;;;;;
0;20110609;20739;20525.04;20749;20434;-0.014;-0.013689625;-266.44;20894.42283;20502.41537;392.0074604;284.3909832;107.6164772;-2.19574E-09;-1.2847E-07;-7.5965E-08;50.14355526;50.31108646;50.23509821;0.767966544;1;0.980334715;19.07354986;-91.34528449;-88.53871073;350.8069335;43.58946825;;;;;;;;;;;;;;;;;;;;;
0;20110610;20504;20574.49;20659;20462;0.002;0.002409252;-535.26;20845.20239;20580.0342;265.1681915;280.5464249;-15.37823343;3.65748E-10;-1.57966E-07;-1.08107E-07;50.14171648;50.16292198;50.12243869;0.76514902;0.716390566;0.547227367;19.49923775;-87.49103663;-82.85760499;339.820724;43.54273018;;;;;;;;;;;;;;;;;;;;;
1;20110613;20504;20277.28;20527;20204;-0.014;-0.014445559;-589.01;20757.82972;20253.99122;503.8385027;325.2048404;178.6336622;-1.26836E-07;-2.01155E-07;-1.29272E-07;50.23273639;50.1035702;50.13024782;0.856495861;0.602782221;0.577248729;20.54854387;-95.03523035;-112.3890311;342.0113866;40.3993948;;;;;;;;;;;;;;;;;;;;;
0;20110614;20280;20389.59;20450;20150;0.006;0.005538711;-311.34;20701.17745;20400.02068;301.1567778;320.3952279;-19.23845008;-6.42487E-08;-1.59365E-07;-1.63792E-07;50.13380019;50.12775604;49.95091323;0.562745839;0.649077605;0;21.64884545;-76.9625;-108.261595;339.0105732;41.28052087;;;;;;;;;;;;;;;;;;;;;
0;20110615;20355;20117.49;20410;20030;-0.013;-0.013345045;-692.43;20611.37938;20095.75687;515.6225127;359.4406849;156.1818278;-1.7054E-07;-1.92021E-07;-1.59406E-07;50.21144942;50.20162641;49.91609191;0.672256653;0.790476752;0;22.94621246;-92.45775862;-129.6066941;341.9383894;42.93785941;;;;;;;;;;;;;;;;;;;;;
1;20110616;20107;20081.12;20190;20042;-0.002;-0.00180788;-443.92;20529.80102;20079.99409;449.8069302;377.5139339;72.29299628;-1.70435E-07;-1.87836E-07;-1.81059E-07;50.35591724;50.30485899;50.06799863;1;0.988079665;0.468671967;24.15091039;-95.59310345;-140.207918;328.0856473;44.72906008;;;;;;;;;;;;;;;;;;;;;
0;20110617;20200;20358.91;20415;20152;0.014;0.013833392;-215.58;20503.51009;20380.36507;123.1450211;326.6401514;-203.4951303;-1.75351E-07;-1.19996E-07;-1.75448E-07;50.12841709;50.21298429;50.07754753;0.279637873;0.812217475;0.498132837;24.11261567;-71.64568966;-92.24955351;328.4995297;43.82103698;;;;;;;;;;;;;;;;;;;;;
0;20110620;20282;19918.52;20282;19888;-0.022;-0.021631315;-358.76;20413.51162;19882.99346;530.5181596;367.415753;163.1024066;-2.29926E-07;-1.81064E-07;-1.2432E-07;50.3224791;50.32752676;50.21746516;0.894120638;1;0.929815351;24.77376582;-97.65591398;-140.4224402;338.6717061;40.22608897;;;;;;;;;;;;;;;;;;;;;
1;20110621;19793;19852.44;19853;19628;-0.003;-0.003317516;-537.15;20327.19291;19850.08973;477.1031715;389.3532367;87.74993478;-2.07484E-07;-2.03609E-07;-1.48492E-07;50.49749201;50.36672592;50.35052108;1;1;1;25.95538351;-85.631242;-181.3414842;335.2322985;42.77238339;;;;;;;;;;;;;;;;;;;;;
0;20110622;19695;20096.84;20185;19665;0.012;0.012310829;-20.65;20291.754;20115.82079;175.9332074;346.6692309;-170.7360235;-1.69901E-07;-1.33247E-07;-1.69168E-07;50.27950718;50.32337972;50.18079853;0.409375104;0.925014864;0.609320555;25.63022398;-69.98463508;-117.337198;348.4299915;51.01916852;;;;;;;;;;;;;;;;;;;;;
1;20110623;19649;19704.29;19732;19497;-0.020;-0.019532922;-376.83;20201.37492;19672.63379;528.7411352;383.0836117;145.6575235;-2.02941E-07;-1.02614E-07;-1.28087E-07;50.4499746;50.2691043;50.31979004;0.871252677;0.779189298;0.929261097;25.72865111;-87.49758745;-159.8742598;366.3878492;45.73168067;;;;;;;;;;;;;;;;;;;;;
0;20110624;19756;20102.34;20102.34;19736;0.020;0.020201185;-256.57;20186.13878;20135.39432;50.74445478;316.6157803;-265.8713256;-1.10416E-07;-5.50206E-08;-1.84227E-07;50.30458711;50.29793762;50.14659208;0.477328598;0.758018686;0.530581711;24.50654992;-57.6092437;-83.17656568;368.6494314;54.17167238;;;;;;;;;;;;;;;;;;;;;
0;20110627;20132;20014.11;20134;19952;-0.004;-0.004389041;95.59;20159.67281;20004.78044;154.8923764;284.2710996;-129.3787232;-6.06552E-08;-9.45797E-08;-1.53905E-07;50.35949435;50.40469181;50.07165361;0.62609852;1;0.358083;23.26968333;-62.66353791;-66.48019386;355.3173292;54.7714085;;;;;;;;;;;;;;;;;;;;;
0;20110628;19869;19468.31;19887;19417;-0.027;-0.02727076;-384.13;20053.3093;19427.04304;626.26626;352.6701316;273.5961283;-2.30883E-07;-1.49086E-07;-1.4642E-07;50.38257533;50.38341845;50.22803598;0.688635904;0.929352929;0.718055077;23.40159431;-96.1478979;-134.4536657;372.5882343;45.13580894;;;;;;;;;;;;;;;;;;;;;
1;20110629;19675;19178.75;19775;19110;-0.015;-0.014873402;-918.09;19918.76172;19159.65054;759.111183;433.9583419;325.1528411;-2.42338E-07;-2.10613E-07;-1.95733E-07;50.55178033;50.57113196;50.40352075;1;1;1;24.0944428;-95.56165268;-154.9747251;393.4747889;43.33315751;;;;;;;;;;;;;;;;;;;;;
1;20110630;19093;19297.11;19366;19038;0.006;0.006171414;-407.18;19823.12299;19307.6838;515.4391873;450.254511;65.18467632;-1.99502E-07;-1.88431E-07;-2.14627E-07;50.34599559;50.25460202;50.36437971;0.51392864;0.323020026;0.919698962;24.86312084;-82.59838818;-155.5943351;388.7980183;44.2619002;;;;;;;;;;;;;;;;;;;;;
1;20110701;19348;19454.68;19556;19086;0.008;0.008165471;-647.66;19766.43946;19465.9874;300.4520554;420.2940199;-119.8419645;-2.2702E-07;-2.05261E-07;-1.79358E-07;50.06130188;50.19882461;50.34810439;0;0.160289635;0.886308817;24.90877003;-70.49008499;-123.3536624;394.5981599;44.91739023;;;;;;;;;;;;;;;;;;;;;
1;20110705;19616;19851.47;20030;19579;0.020;0.020395607;-162.64;19779.52108;19881.12251;-101.6014304;315.9149298;-417.5163602;-1.07757E-08;-1.20739E-07;-1.64437E-07;50.14834509;50.08618238;50.20920368;0.177465913;0;0.60134269;23.54305257;-40.92447349;-40.11404224;407.5068627;49.00584261;;;;;;;;;;;;;;;;;;;;;
1;20110706;19962;20174.97;20193;19797;0.016;0.016296022;706.66;19840.35937;20197.57365;-357.2142801;181.2890878;-538.503368;8.66143E-08;-5.87763E-08;-1.36161E-07;50.30212797;50.20154286;50.08779543;0.491002388;0.237881405;0.352263753;21.86332076;-17.43137255;11.4321951;406.684944;50.68901851;;;;;;;;;;;;;;;;;;;;;
0;20110707;20228;20516.99;20564;20106;0.017;0.016952689;1338.24;19944.45639;20541.56049;-597.1040956;25.61045115;-622.7145467;1.07795E-07;-2.93135E-08;-8.13346E-08;50.39025178;50.36835462;50.18578639;0.670671454;0.581858924;0.553300213;21.15153371;-3.080602883;88.76126839;410.3503051;55.33361125;;;;;;;;;;;;;;;;;;;;;
0;20110708;20519;20476.15;20533;20427;-0.002;-0.001990545;1179.04;20026.25541;20471.11842;-444.8630148;-68.48424204;-376.3787728;1.93682E-07;-8.0438E-10;2.03846E-09;50.14522674;50.15854151;50.19134592;0.171108134;0.149209609;0.56470604;20.49058859;-5.756880734;108.850944;388.6109976;59.77505358;;;;;;;;;;;;;;;;;;;;;
0;20110711;20416;20277.52;20481;20221;-0.010;-0.009700554;822.84;20064.9115;20262.62781;-197.7163135;-94.33065633;-103.3856572;4.81168E-08;-3.06724E-08;-4.52924E-09;49.96990087;50.09387682;50.16142436;0;0.015866485;0.503319513;19.30907589;-18.77326343;80.51594212;379.4244978;66.03238183;;;;;;;;;;;;;;;;;;;;;
0;20110712;20233;19783.21;20233;19686;-0.024;-0.024377241;-68.26;20021.57281;19746.33171;275.2411011;-20.41630485;295.6574059;-5.17171E-08;-5.65401E-08;-4.13319E-08;50.02803317;50.10633386;50.14289852;0.099904369;0.041553772;0.465312239;18.87843504;-51.16579292;-10.2505611;394.5741765;57.20367117;;;;;;;;;;;;;;;;;;;;;
0;20110713;19918;19735.63;20082;19690;-0.002;-0.00240507;-439.34;19977.58161;19734.80679;242.7748148;32.22191907;210.5528957;7.41521E-08;-7.68019E-08;-7.16535E-08;49.96074396;50.08790366;50.21103218;0;0.003549399;0.605094003;18.47855424;-54.28374836;-20.3791034;394.3903068;49.8684534;;;;;;;;;;;;;;;;;;;;;
0;20110714;19840;19049.88;19847;18965;-0.035;-0.034746801;-1467.11;19834.85828;18997.19332;837.6649588;193.310527;644.3544317;-2.75015E-08;-1.3574E-07;-9.28198E-08;49.99316022;50.19124559;50.22672376;0.07547305;0.216647694;0.63728655;19.38736353;-94.6916823;-132.1057282;429.2195706;39.40987172;;;;;;;;;;;;;;;;;;;;;
1;20110715;18867;18295.19;18962;18110;-0.040;-0.039616523;-2180.96;19597.98624;18241.18974;1356.796495;426.0077205;930.7887741;-2.78909E-07;-2.44668E-07;-1.58575E-07;50.50072335;50.34543323;50.4002781;1;0.534593405;0.993347422;21.25291121;-92.45354523;-245.3792871;465.6953155;31.23673127;;;;;;;;;;;;;;;;;;;;;
